age,education,n_score,e_score,o_score,a_score,c_score,impulsive_bis11,sensation_seeking_impss,gender_Female,gender_Male,country_Australia,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,ethnicity_Asian,ethnicity_Black,ethnicity_Mixed-Black/Asian,ethnicity_Mixed-White/Asian,ethnicity_Mixed-White/Black,ethnicity_Other,ethnicity_White,depressants_pca,opioids_pca,stimulants_pca,psychedelics_pca,inhalants_pca,dissociatives,cannabinoids,empathogens
3.0,8.0,-0.20989440786215344,-0.5264414232032569,0.9512848855655146,-0.7562137022841086,-0.20621035731063792,1.9464815641836475,0.803486222839753,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4317042504520552,2.360629088319846,-0.04286724828793916,1.3791727861625045,0.0721119472886835,0.22785299345844548,1.6508795861105088,0.2804698842699206
0.0,6.0,0.8847757881846994,-0.8218466702443669,0.799205698936908,-0.7562137022841086,-2.7904177505217707,0.918169944696822,-0.2166130941578438,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,0.20752971468935646,-0.5171922634453158,0.1064790396614613,-0.30898391288653637,-0.5424196423138222,-0.15641142093725036
2.0,6.0,1.6510449254174964,-0.378738799682702,0.3429681390510882,-2.3108830551726878,-0.6369115895124934,0.918169944696822,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4528092517269589,-0.18136513259452003,1.3601716945454623,-0.04023594955390569,-0.04061816972213093,0.22785299345844548,-0.22909118111034638,0.2804698842699206
2.0,7.0,-0.5382954666762093,-0.5264414232032569,0.1908889524224816,0.6429887153156125,0.7987591844936914,-1.4520731373655003,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.7774159882164291,-0.48407239984262856
0.0,6.0,0.6658417489753288,0.0643690708789629,0.1908889524224816,0.6429887153156125,0.22449087489121752,-0.2331637652648516,0.09074231540321168,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.3885717625815812,0.5957058023013077,-0.11898119436016755,2.375200618838373,1.6508795861105088,1.1542324946842626
1.0,7.0,0.9942428077893846,1.2459900590434025,1.7116808187085477,-2.6218169257504034,-0.3497774347112564,0.5498060575979531,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8332324374871631,0.18062853956804412,0.21677409683923177,0.5957058023013077,-0.28807636987638924,2.375200618838373,-0.22909118111034638,0.2804698842699206
0.0,6.0,1.3226438666034404,-1.4126571643265868,1.2554432588227278,-1.844482249306114,0.368057952291836,0.918169944696822,0.09074231540321168,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4528092517269589,0.26747906534280375,1.35936337901138,-0.04023594955390569,0.1064790396614613,5.23833078601161,0.3975657412966053,-0.15641142093725036
0.0,4.0,1.541577905812811,-1.4126571643265868,-2.6986155935210436,1.731257262337618,-1.3547469765155857,0.5498060575979531,-1.2200148674251432,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.9237554402701039,-0.33403606850185436,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,0.2804698842699206
2.0,4.0,0.8847757881846994,0.5074769414406278,1.4075224454513344,0.17658790944903885,-2.5032835957205335,1.3491194202179193,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2188561047184021,-0.34302302469216694,1.3262704229265294,-0.3582068254815124,0.0721119472886835,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
3.0,3.0,1.10370982739407,-0.9695492937649218,-0.5695069807205514,1.420323391759902,-1.3547469765155857,-0.2331637652648516,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.6682370739007805,-0.3582068254815124,0.0721119472886835,-0.30898391288653637,-0.7774159882164291,-0.48407239984262856
0.0,6.0,0.3374406901612729,-0.8218466702443669,1.1033640721941211,0.7984556506044704,0.9423262618943099,0.1964438416937588,-0.2166130941578438,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07385666624181887,0.18062853956804412,1.3170260407766539,0.5957058023013077,-0.11898119436016755,-0.30898391288653637,-0.5424196423138222,-0.15641142093725036
0.0,7.0,1.4321108862081258,-1.117251917285477,0.038809765793875003,-0.44527983170639274,-0.3497774347112564,1.3491194202179193,0.803486222839753,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
0.0,6.0,0.3374406901612729,0.6551795649611828,1.1033640721941211,1.1093895211821863,-0.20621035731063792,-0.7511879304735577,0.803486222839753,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.5577607589478777,-0.34302302469216694,1.3170260407766539,-0.33403606850185436,0.28520305507016397,-0.30898391288653637,1.6508795861105088,0.2804698842699206
3.0,6.0,0.22797367055658765,0.0643690708789629,1.2554432588227278,0.02112097416018095,1.3730274940961653,-0.2331637652648516,-0.2166130941578438,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.8095200038139865,-0.3582068254815124,-0.231711311370982,-0.30898391288653637,-0.7774159882164291,-0.48407239984262856
2.0,6.0,-0.10042738825746818,0.21207169439951787,-0.721586167349158,-0.2898128964175349,0.22449087489121752,-1.4520731373655003,-1.2200148674251432,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
1.0,6.0,-1.195097584304321,1.6890979296050674,1.4075224454513344,0.7984556506044704,0.08092379749059905,0.918169944696822,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,1.35936337901138,0.3514975423766926,-0.11898119436016755,-0.30898391288653637,-0.5424196423138222,0.2804698842699206
3.0,1.0,2.5267810822549785,-1.7080624113676968,-1.481982100492191,1.5757903270487599,-2.2161494409192968,-0.2331637652648516,0.09074231540321168,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.3006379846586535,4.407062707553201,1.3105322604181862,-0.4192588904626662,-0.231711311370982,-0.30898391288653637,-0.7774159882164291,-0.37485207354083583
0.0,6.0,0.11850665095190238,0.8028821884817378,0.3429681390510882,-0.13434596112867694,0.7987591844936914,-0.7511879304735577,-0.8722672054405473,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8332324374871631,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
0.0,7.0,-0.9761635450949504,2.2799084236872873,1.1033640721941211,1.1093895211821863,1.9472958036986392,-0.2331637652648516,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.068580415923093,-0.34302302469216694,1.3262704229265294,0.5957058023013077,-0.11898119436016755,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,0.0,0.3374406901612729,0.0643690708789629,-0.1132694208347316,1.2648564564710443,0.08092379749059905,0.1964438416937588,-0.2166130941578438,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.068580415923093,-0.08137927182003667,1.3286953695287744,-0.223392144497367,0.45429823058638563,-0.30898391288653637,-0.5424196423138222,-0.15641142093725036
2.0,4.0,1.4321108862081258,0.0643690708789629,-0.4174277940919448,-0.7562137022841086,-0.49334451211187486,0.918169944696822,-0.2166130941578438,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.4189227825222694,-0.1186009257235051,1.3106950880127668,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
4.0,6.0,-0.3193614274668387,0.9505848120022927,0.1908889524224816,-0.13434596112867694,0.5116250296924545,-1.4520731373655003,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-1.4725951904221808,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
3.0,6.0,-1.195097584304321,0.9505848120022927,-0.4174277940919448,0.7984556506044704,0.9423262618943099,-0.7511879304735577,-0.8722672054405473,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,-0.8801614687705895,-0.4192588904626662,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
2.0,6.0,1.7605119450221816,-0.9695492937649218,0.6471265123083014,-1.844482249306114,-0.3497774347112564,0.1964438416937588,-0.8722672054405473,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.301450705862891,-0.5171922634453158,1.049575621665568,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
2.0,5.0,1.541577905812811,-0.6741440467238119,-0.721586167349158,-1.2226145081506823,-1.3547469765155857,1.3491194202179193,0.803486222839753,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.389494247902248,-0.34302302469216694,1.3230209308792664,-0.5171922634453158,-0.231711311370982,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
1.0,6.0,0.4469077097659582,0.8028821884817378,-0.2653486074633382,0.9539225858933283,0.655192107093073,-0.2331637652648516,0.09074231540321168,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.8177932428351993,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
1.0,7.0,0.4469077097659582,-0.378738799682702,1.4075224454513344,1.420323391759902,0.368057952291836,0.1964438416937588,0.42511946603216455,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,-0.6765103129219932,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
0.0,4.0,1.2131768469987552,-0.8218466702443669,-0.1132694208347316,-1.37808144343954,-0.6369115895124934,-1.4520731373655003,-0.8722672054405473,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.226770480196491,0.26747906534280375,1.35936337901138,0.5957058023013077,-0.28807636987638924,0.9436355352517546,-0.5424196423138222,0.2804698842699206
2.0,6.0,1.10370982739407,0.21207169439951787,0.3429681390510882,-0.13434596112867694,0.655192107093073,0.1964438416937588,0.42511946603216455,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.389494247902248,-0.10619370775568229,1.3262704229265294,-0.3582068254815124,-0.231711311370982,-0.13003827743820912,-0.5424196423138222,-0.15641142093725036
2.0,4.0,-0.7572295058855798,-0.08333355264159206,0.3429681390510882,0.17658790944903885,1.516594571496784,-0.7511879304735577,-0.2166130941578438,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.5538035712088338,-0.3306158067243441,-0.6682370739007805,-0.3582068254815124,-0.09698322822753815,-0.30898391288653637,1.6508795861105088,-0.37485207354083583
1.0,6.0,1.3226438666034404,0.5074769414406278,1.4075224454513344,0.33205484473789676,0.9423262618943099,0.1964438416937588,-0.8722672054405473,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.4136465322035434,-0.34302302469216694,-0.6765103129219932,-0.08982780857723932,-0.11898119436016755,0.9436355352517546,1.6508795861105088,1.1542324946842626
2.0,1.0,-0.6477624862808946,0.9505848120022927,-0.5695069807205514,0.7984556506044704,-0.20621035731063792,-1.4520731373655003,-1.2200148674251432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8332324374871631,-0.34302302469216694,1.3097239448841038,-0.5171922634453158,-0.231711311370982,-0.30898391288653637,1.6508795861105088,-0.37485207354083583
3.0,1.0,-0.5382954666762093,0.3597743179200728,-1.6340612871207976,1.1093895211821863,-0.7804786669131119,-1.4520731373655003,-0.8722672054405473,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.231711311370982,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
1.0,3.0,1.541577905812811,-1.7080624113676968,1.1033640721941211,-0.7562137022841086,-1.498314053916204,-0.7511879304735577,-1.2200148674251432,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.068580415923093,-0.34302302469216694,0.3321323939994598,-0.5171922634453158,-0.09698322822753815,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
2.0,3.0,1.8699789646268667,-1.8557650348882517,1.2554432588227278,-1.0671475728618243,0.368057952291836,0.1964438416937588,-0.5391065010235775,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9163333800070957,-0.3306158067243441,1.3053404821135979,-0.3582068254815124,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
1.0,1.0,0.4469077097659582,-1.4126571643265868,0.1908889524224816,0.7984556506044704,-0.3497774347112564,-0.2331637652648516,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,-0.6185976397735042,-0.33403606850185436,0.45429823058638563,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,0.0,1.9794459842315522,-1.4126571643265868,0.3429681390510882,-1.9999491845949717,-1.785448208717441,-0.2331637652648516,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,4.0,-1.0856305646996356,1.0982874355228476,0.9512848855655146,-1.37808144343954,-1.498314053916204,-0.7511879304735577,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,0.19275749157361857,1.8675893060117346,-0.28807636987638924,0.9436355352517546,1.6508795861105088,1.1542324946842626
3.0,5.0,0.6658417489753288,0.8028821884817378,0.4950473256796948,-0.2898128964175349,-0.7804786669131119,1.3491194202179193,2.005719768397345,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06594229076373004,-0.2558084404014569,1.3105322604181862,-0.3582068254815124,-0.231711311370982,-0.30898391288653637,1.6508795861105088,-0.37485207354083583
0.0,3.0,-0.9761635450949504,0.5074769414406278,0.4950473256796948,0.6429887153156125,0.08092379749059905,0.1964438416937588,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.3567988931654428,-0.08982780857723932,0.45429823058638563,0.22785299345844548,1.6508795861105088,1.1542324946842626
0.0,5.0,0.5563747293706435,-0.5264414232032569,0.9512848855655146,0.02112097416018095,0.368057952291836,0.918169944696822,0.803486222839753,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08440916687927072,-0.34302302469216694,1.301450705862891,-0.5171922634453158,0.5573995077047191,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,4.0,0.7753087685800141,-1.7080624113676968,0.9512848855655146,-1.2226145081506823,-1.785448208717441,-1.4520731373655003,-0.5391065010235775,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.301450705862891,1.8675893060117346,-0.28807636987638924,0.9436355352517546,-0.5424196423138222,2.9017577155129466
0.0,5.0,-1.195097584304321,-0.378738799682702,0.4950473256796948,0.6429887153156125,0.22449087489121752,-1.4520731373655003,-0.2166130941578438,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.8332324374871631,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
4.0,4.0,-0.8666965254902651,0.21207169439951787,0.6471265123083014,0.6429887153156125,0.9423262618943099,-1.4520731373655003,-0.5391065010235775,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2188561047184021,0.7790874701511427,1.3097239448841038,-0.4192588904626662,-0.28807636987638924,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
1.0,7.0,0.009039631347217105,1.2459900590434025,2.167918378594367,-0.6007467669952506,0.08092379749059905,-0.7511879304735577,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,1.3262704229265294,-0.04023594955390569,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
1.0,1.0,-0.10042738825746818,-0.5264414232032569,0.9512848855655146,0.48752178002675467,-0.7804786669131119,-0.2331637652648516,0.09074231540321168,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.8332324374871631,-0.34302302469216694,1.3097239448841038,-0.3582068254815124,-0.04061816972213093,-0.30898391288653637,1.6508795861105088,-0.37485207354083583
4.0,4.0,1.4321108862081258,-0.6741440467238119,1.4075224454513344,-0.13434596112867694,-2.072582363518678,0.918169944696822,1.2810193383643886,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07385666624181887,-0.2558084404014569,-0.8009321357784912,-0.3582068254815124,-0.231711311370982,-0.30898391288653637,1.6508795861105088,-0.15641142093725036
2.0,5.0,0.009039631347217105,0.5074769414406278,-0.8736653539777646,-0.7562137022841086,1.0858933392949284,0.5498060575979531,0.803486222839753,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.221494229877765,-0.34302302469216694,1.3476726166122674,-0.5171922634453158,-0.04061816972213093,-0.30898391288653637,1.6508795861105088,1.1542324946842626
1.0,5.0,-0.6477624862808946,-0.08333355264159206,-1.481982100492191,0.02112097416018095,-0.3497774347112564,0.918169944696822,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2175370421387206,-0.1186009257235051,1.3066424841674789,-0.5171922634453158,-0.09698322822753815,-0.30898391288653637,-0.6990838729155602,-0.37485207354083583
0.0,4.0,-1.5234986431183768,0.6551795649611828,-0.2653486074633382,-0.6007467669952506,-0.20621035731063792,0.5498060575979531,0.803486222839753,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,0.17118726655724306,1.3791727861625045,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
4.0,5.0,0.009039631347217105,-0.23103617616214703,-0.2653486074633382,-0.7562137022841086,0.655192107093073,1.3491194202179193,0.803486222839753,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.5255514343226104,0.7790874701511427,-0.8845449315410956,-0.3582068254815124,-0.04061816972213093,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
2.0,1.0,-0.10042738825746818,0.0643690708789629,-0.2653486074633382,0.02112097416018095,0.5116250296924545,-1.4520731373655003,-1.2200148674251432,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.5057654956273887,-0.34302302469216694,1.301450705862891,-0.45614019846416193,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
3.0,5.0,0.4469077097659582,0.5074769414406278,0.3429681390510882,-1.0671475728618243,-1.2111798991149672,0.918169944696822,0.09074231540321168,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.226770480196491,-0.34302302469216694,1.3158868663173542,-0.3582068254815124,-0.28807636987638924,-0.30898391288653637,-0.6990838729155602,-0.37485207354083583
2.0,6.0,-0.5382954666762093,0.6551795649611828,0.9512848855655146,-0.7562137022841086,0.655192107093073,0.1964438416937588,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8345515000668445,-0.34302302469216694,-0.7991364472048114,-0.08982780857723932,0.2975721813103125,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
1.0,6.0,0.11850665095190238,-0.23103617616214703,-1.0257445406063712,-1.37808144343954,0.08092379749059905,0.1964438416937588,-0.5391065010235775,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,1.3385962657930297,-0.33403606850185436,0.1064790396614613,0.22785299345844548,1.6508795861105088,-0.15641142093725036
2.0,1.0,1.541577905812811,-1.117251917285477,-1.1778237272349779,-1.844482249306114,-0.7804786669131119,-0.7511879304735577,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07385666624181887,-0.34302302469216694,-0.7991364472048114,-0.4192588904626662,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
2.0,7.0,-1.0856305646996356,1.0982874355228476,-0.2653486074633382,0.33205484473789676,0.22449087489121752,-1.4520731373655003,-0.5391065010235775,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.8884347077918021,-0.5171922634453158,-0.09698322822753815,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
2.0,6.0,0.009039631347217105,0.9505848120022927,-0.5695069807205514,-0.2898128964175349,-0.3497774347112564,0.5498060575979531,-0.2166130941578438,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,0.19681529915496287,-0.3582068254815124,-0.11898119436016755,-0.13003827743820912,0.3975657412966053,-0.15641142093725036
3.0,7.0,0.4469077097659582,0.5074769414406278,-0.1132694208347316,-0.13434596112867694,0.368057952291836,-0.2331637652648516,-1.2200148674251432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06594229076373004,-0.2558084404014569,0.18026882111253748,-0.4192588904626662,-0.231711311370982,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,4.0,0.4469077097659582,0.5074769414406278,0.6471265123083014,0.17658790944903885,-1.0676128217143488,1.9464815641836475,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,1.9760053313173394,1.35936337901138,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
4.0,1.0,-0.20989440786215344,-0.23103617616214703,-0.1132694208347316,0.7984556506044704,0.5116250296924545,-0.2331637652648516,-0.2166130941578438,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2188561047184021,-0.10619370775568229,1.368906160264602,-0.3582068254815124,-0.04061816972213093,-0.30898391288653637,0.3975657412966053,0.2804698842699206
2.0,1.0,0.9942428077893846,-0.23103617616214703,-1.6340612871207976,-0.44527983170639274,-0.20621035731063792,-0.2331637652648516,-0.2166130941578438,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
0.0,2.0,-1.4140316235136916,1.8368005531256224,0.4950473256796948,0.17658790944903885,0.368057952291836,0.918169944696822,2.005719768397345,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.10551416815417422,0.7790874701511427,1.3377931539950048,-0.08982780857723932,0.28520305507016397,-0.30898391288653637,1.6508795861105088,0.2804698842699206
2.0,1.0,-0.20989440786215344,0.21207169439951787,-0.721586167349158,-1.689015314017256,0.368057952291836,-0.2331637652648516,-0.5391065010235775,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.08137927182003667,1.3286953695287744,-0.33403606850185436,0.0721119472886835,-0.13003827743820912,-0.6990838729155602,-0.37485207354083583
1.0,7.0,0.3374406901612729,-0.08333355264159206,0.3429681390510882,-0.44527983170639274,0.9423262618943099,-0.7511879304735577,-0.2166130941578438,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.4189227825222694,-0.34302302469216694,-0.8177932428351993,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
1.0,5.0,0.5563747293706435,-0.5264414232032569,0.1908889524224816,-0.13434596112867694,-0.7804786669131119,0.5498060575979531,1.2810193383643886,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.492790286984432,-0.031750399948745456,1.35936337901138,-0.223392144497367,0.0721119472886835,-0.30898391288653637,1.6508795861105088,0.2804698842699206
1.0,7.0,-0.20989440786215344,0.3597743179200728,-1.3299029138635845,1.1093895211821863,1.6601616488974023,0.5498060575979531,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08440916687927072,-0.30580137078869846,0.1984319302231264,-0.5171922634453158,0.45429823058638563,0.22785299345844548,-0.5424196423138222,0.2804698842699206
2.0,6.0,0.22797367055658765,-0.23103617616214703,-1.0257445406063712,-0.7562137022841086,0.9423262618943099,-1.4520731373655003,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,0.17118726655724306,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,-0.5424196423138222,-0.48407239984262856
3.0,1.0,0.6658417489753288,-0.23103617616214703,-0.8736653539777646,-0.44527983170639274,0.22449087489121752,-0.7511879304735577,-1.2200148674251432,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.3006379846586535,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
0.0,4.0,0.009039631347217105,0.3597743179200728,0.038809765793875003,-1.37808144343954,-0.06264327991001943,0.5498060575979531,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,1.301450705862891,0.5957058023013077,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,-0.3193614274668387,0.5074769414406278,-0.1132694208347316,-0.7562137022841086,-1.3547469765155857,0.1964438416937588,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
2.0,0.0,0.11850665095190238,-0.8218466702443669,-1.9382196603780109,0.17658790944903885,0.5116250296924545,-1.4520731373655003,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.4136465322035434,-0.08137927182003667,-0.6492656492561097,-0.4192588904626662,0.0721119472886835,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
3.0,6.0,-0.7572295058855798,0.6551795649611828,1.1033640721941211,1.8867241976264757,2.0908628810992576,0.1964438416937588,0.09074231540321168,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1477241707039813,4.369841053649733,-0.9146738857148095,0.22939341241438505,-0.04061816972213093,-0.30898391288653637,1.6508795861105088,-0.37485207354083583
4.0,3.0,-1.7424326823277474,0.5074769414406278,-1.1778237272349779,0.02112097416018095,0.5116250296924545,-0.7511879304735577,-0.5391065010235775,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.8884347077918021,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
0.0,5.0,0.9942428077893846,-1.4126571643265868,-0.2653486074633382,-1.9999491845949717,-1.498314053916204,0.918169944696822,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8332324374871631,0.18062853956804412,-0.34772254234620503,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,0.3975657412966053,0.2804698842699206
